demo,demo1,demo2,demo3,demo4,demo5,demo6,demo7,demo8,demo9,dv0,dv1,dv2,dv3,dv4,dv5,dv6,dv7,dv8,dv9,reg_target
1,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,1,-101.544974
0,1,0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,1,91.12923833
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,-51.82460726
0,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1,0,1,0,1,34.24846407
1,0,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,145.7793876
0,1,0,1,1,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,-93.26438285
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,154.9870167
1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,-203.1377636
1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,-343.03341
0,0,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,-287.4780291
1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,3.796877959
1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,-492.5309303
0,1,0,0,0,1,0,1,1,0,0,1,1,0,1,1,0,0,1,1,-69.66033376
0,0,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,-9.297875164
0,0,0,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0,1,0,115.4051199
1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,43.8804878
0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,1,1,1,1,43.31104972
1,1,0,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,1,1,49.27266844
0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,1,0,0,1,1,156.90439119999996
0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,-73.53278773
1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0,1,1,74.05899611
1,1,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,39.12886369
0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,35.46075663
1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,0,1,0,34.6113788
1,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,181.3908687
0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,0,0,1,1,0,64.29706577
0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,1,0,1,-124.9632801
1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,1,1,1,112.6278496
1,0,1,1,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,-53.00138703
0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,1,1,0,-4.123135886
0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,0,0,1,1,1,37.19544060000001
0,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,1,-53.07709027
0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,73.80976775
0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,0,1,193.9811907
1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,-89.3491006
0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-249.8138131
0,1,1,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,0,0,-60.20354502
1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0,0,31.70791076
0,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,1,0,0,0,-22.33179663
1,1,0,1,0,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,-13.9429706
0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,0,1,-131.2474628
1,1,0,1,1,1,0,0,0,1,1,0,0,1,0,1,0,0,1,1,-2.219896632
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,-123.3200451
1,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,1,0,74.79952678
1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0,-35.84711107
0,0,1,1,1,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1,-52.27409037
0,0,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1,0,-247.771046
0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,-96.97973978
1,0,1,1,0,1,1,1,1,0,1,1,1,0,0,1,1,0,0,1,-25.83389854
1,1,0,1,1,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,23.0668679
0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,-95.59506472
0,0,1,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,174.3780868
1,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,1,1,1,68.74491998
1,1,0,0,1,0,0,1,0,1,0,0,1,1,1,1,1,0,0,0,-125.2875738
0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,8.127751754
1,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1,0,0,0,-255.7025247
0,0,1,1,0,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,-20.03077038
1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,1,0,101.3356808
1,0,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,171.864364
0,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,0,1,114.5179621
1,1,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,-40.6216997
1,1,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,187.6449229
0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,1,0,399.883899
0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,-141.0164994
0,1,0,1,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,0,-105.1972092
1,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,-121.3390997
0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,0,1,1,0,1,-103.9246417
0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,-182.4097151
1,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,-184.3341867
1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,1,-68.37890777
0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,-149.8017942
1,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,1,1,-104.0232962
0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,0,0,-69.62961371
0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,1,-129.4430359
1,0,1,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,-12.93766736
0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,1,-76.77603086
1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,0,0,1,1,1,127.4790245
0,0,0,0,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1,1,36.01861564
0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,0,0,0,0,-53.70930960000001
0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,-37.58328021
0,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,1,1,0,1,-73.39762949
0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,-94.09477355
0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,-162.37031299999995
1,1,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,1,209.3261884
1,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,-92.92004858
0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,1,1,177.83932040000005
1,1,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,1,106.0587199
0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,50.09110816
1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,56.32462020000001
0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1,-66.20207396
0,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1,1,0,0,13.81574424
1,1,0,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,1,-145.4035083
1,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,1,21.67234787
0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,1,1,-22.35121141
1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,-102.6566788
0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,1,1,1,1,-2.453354545
0,0,1,1,0,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,367.8605616
0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,1,1,-173.74474540000003
0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,1,1,0,1,-51.68522302
0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,1,1,-95.76133923
1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,1,1,-41.38726603
0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,-44.03089423
0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,-98.24776076
1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,116.2743893
0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,-156.8027334
1,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,1,0,-90.70486627
0,0,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,1,0,0,61.61239388
0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,-88.56645616
0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,0,1,1,42.5979063
1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,-228.561407
0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,0,1,-91.23513541
1,0,1,1,0,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,21.35806182
0,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,117.1862967
0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,271.3768979
0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,15.64624268
1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,-144.4406228
0,0,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,-123.2418937
0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,-91.88046309
1,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1,189.92701
1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,-172.24363569999997
1,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,-98.76868698
0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,-21.17265324
0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,-169.80059880000005
1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0,1,148.1164914
1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1,0,152.30230769999997
1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,1,1,1,26.09971006
1,1,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,22.24291704
1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,-96.69217076
0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,-50.31887591
0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,-70.03189287
1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,1,-29.19445275
1,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,1,0,0,0,95.73489644
0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,106.4332205
1,1,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,1,1,1,127.07120829999998
0,0,1,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,1,0,-0.019530661
0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,0,1,0,1,0,-50.45106853
1,1,0,1,1,1,0,1,1,0,1,1,0,0,1,1,0,1,0,0,45.84369635
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,0,27.36183545
1,1,0,0,0,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,100.5952658
0,0,1,1,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,1,0.96457556
1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,-139.3923933
1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,103.6602933
1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,0,1,0,1,-2.867452381
1,0,1,0,0,0,1,1,1,1,0,1,1,1,0,1,0,1,1,0,-146.48324230000003
1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,1,9.063511291000001
1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,-76.52286863
0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,-157.95954619999995
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,-184.4348922
0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,-8.156109564
0,0,1,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,68.45990947
0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1,0,1,57.91954833
1,1,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,1,-74.50022774
0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1,0,1,45.10607924
1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,0,0,0,43.1005527
1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,165.0624979
1,0,1,1,0,0,0,1,1,0,1,0,0,1,0,1,1,1,1,0,33.91579284
0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,-157.10826919999997
0,0,1,1,1,0,1,0,0,1,1,1,0,1,1,1,0,1,1,0,234.1449401
0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,-125.5619973
0,0,0,1,0,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,135.5705582
0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0,0,84.43519819
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,-117.7827046
1,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,114.1087411
0,0,1,1,0,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,225.0941805
0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,-191.5991042
0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,1,0,-63.11362064
0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,-72.55979422
0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,1,0,-127.2665867
1,0,1,1,0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,-0.146403927
0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,-45.57201585
0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,-55.20225267
1,1,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,1,0,1,-26.36143987
1,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,-123.2063176
1,1,0,1,1,0,0,0,0,0,1,1,0,1,0,1,1,1,1,1,75.39349185
0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,100.7693792
0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,0,1,0,1,42.39100000000001
0,0,1,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,1,4.819421378
1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,1,0,92.42547347
1,1,0,1,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,-55.31858670000001
1,0,1,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,1,97.65840959
0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,1,1,0,0,1,152.75700690000005
0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,38.99717318
0,1,0,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,0,41.68359165
1,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,-109.8436253
0,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1,0,1,0,1,-34.63483552
1,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,30.27284232
0,0,1,1,0,0,1,1,0,0,1,1,1,1,1,1,1,0,0,1,53.67154935
0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,1,-140.746835
1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,208.1693976
0,0,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,0,0,163.6669406
1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,0,0,0,-70.08725192
0,0,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,1,0,98.08555124
0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,0,1,0,1,0,96.10551293
1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1,1,1,1,-60.6211189
1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,-4.443816016
0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,1,1,0,-15.18957866
1,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,1,1,-49.23999315
1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,0,1,0,0,-57.64569653
1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,-108.6411998
0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,-20.24069836
1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,1,1,120.2616542
1,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,122.8872711
0,0,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,1,0,-5.3758823620000005
0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,1,66.3112617
1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,-95.9803834
1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,109.1064222
0,0,1,1,0,0,1,1,0,1,0,0,1,1,1,0,1,0,0,1,-36.98919186
0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,-110.5328232
1,1,0,1,0,1,1,0,1,0,0,1,1,1,0,1,1,0,0,0,-3.1267050910000003
0,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,1,0,1,1,-28.33422806
1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,139.8961179
1,1,0,0,0,1,1,0,1,0,1,1,1,1,1,0,0,1,0,1,183.290468
1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,1,93.6168636
0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,1,1,1,-116.0486871
1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,-69.81034836
0,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,-38.45203175
1,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,-124.6879905
0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,-221.407918
1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,1,1,0,1,0,17.69352842
1,0,1,0,0,1,1,1,1,0,0,0,1,1,1,1,0,0,0,0,70.24111268
0,0,0,1,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,0,139.76585930000002
1,0,0,1,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,1,-75.57993362
1,1,1,0,0,1,0,0,1,1,1,1,0,1,1,0,1,0,0,1,158.6117081
0,0,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,1,68.3489336
1,0,1,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,1,0,138.4706015
1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,-47.98792311
1,0,1,1,0,0,0,1,1,1,1,0,0,1,0,1,0,1,1,0,91.02936067
0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,0,0,246.2360847
0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,37.35767678
0,0,1,0,0,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0,-198.0023228
1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,-96.09622271
1,1,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,-53.64116134
0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,1,53.70309863
1,1,0,1,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,0,63.54687626
0,1,0,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,63.21963923
1,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,-33.67033561
0,1,0,0,1,1,0,1,1,1,0,1,0,0,1,1,1,0,0,0,20.33923449
1,0,1,1,0,0,1,1,1,0,0,1,0,1,1,1,0,1,1,0,66.65513241
1,1,0,1,0,1,1,0,0,0,1,1,1,1,0,1,1,0,1,1,26.60494064
1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,12.29309908
1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,-16.26942593
1,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,1,207.4527184
0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,-85.77255114
0,1,0,1,0,1,0,1,1,0,1,1,0,1,1,0,1,1,1,1,186.1890827
1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,0,0,51.83349928
0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1,69.39101749
0,0,1,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1,-119.8067564
1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,-137.8795917
0,1,0,0,1,1,0,0,1,1,0,0,1,1,1,1,0,1,1,1,30.72278233
1,1,1,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,1,1,-168.7894893
1,0,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,10.43550621
1,1,0,0,0,0,0,1,1,1,1,1,0,1,1,1,0,0,0,0,119.3627916
1,1,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,59.46696929
0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,-107.5554824
1,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,-13.75365845
1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,0,0,0,0,0,80.18093601
1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,0,1.621400949
0,0,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,113.5192462
1,1,0,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,1,-6.945273752
1,1,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0,55.43130867
1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1,98.04805622
0,0,1,1,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1,0,-12.02218644
0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,-108.1136374
1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,0,1,-24.7020246
1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,1,93.70001888
1,0,1,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,-143.56287980000005
1,1,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,-125.648276
1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,-33.13691118
0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,1,1,-14.43239007
1,1,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,28.5887597
0,0,1,1,1,0,1,1,0,0,1,0,1,1,1,0,1,1,0,0,123.0345493
0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,1,0,67.00171395
0,0,1,0,1,0,1,1,0,0,1,1,1,1,0,1,0,0,0,0,78.1933657
0,0,1,0,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,21.06046994
1,1,0,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,0,-69.60515049
0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,0,0,0,0,-130.4176393
1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,1,0,-71.96721358
1,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,11.35010005
0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,-157.3905034
1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,35.90769552
0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,0,1,0,-190.2569689
0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,1,-16.63608693
1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,1,1,0,1,1,-15.53283946
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,-106.0611243
1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,0,0,28.05499096
1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,-20.27200246
0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,103.0191782
1,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,70.86413420000002
1,1,0,1,0,1,1,1,1,1,1,0,0,0,1,0,1,0,0,0,-52.31362173
1,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,72.67880809999998
0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0,1,31.70125179
1,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,127.3836956
0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,51.97111477
0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,49.89550287
1,1,0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,32.98865912
1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,1,1,-205.947162
1,0,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,0,-54.09742947
0,1,0,0,0,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,206.416153
